station_name,time_bucket,wind_speed,temperature,dew_point,relative_humidity,rainfall_amount,lon,lat,humidex
DELTA BURNS BOG,2025-12-10 12:10:00-08:00,1.09,9.97,9.95,100.0,3.16,-123.002436,49.125992,11.23
DELTA BURNS BOG,2025-12-10 12:20:00-08:00,0.97,10.0,10.0,100.0,3.36,-123.002436,49.125992,11.28
DELTA BURNS BOG,2025-12-10 12:30:00-08:00,1.59,10.0,10.0,100.0,3.42,-123.002436,49.125992,11.28
DELTA BURNS BOG,2025-12-10 12:40:00-08:00,1.43,10.0,10.0,100.0,3.6,-123.002436,49.125992,11.28
DELTA BURNS BOG,2025-12-10 12:50:00-08:00,2.26,9.94,9.92,100.0,3.8,-123.002436,49.125992,11.19
DELTA BURNS BOG,2025-12-10 13:00:00-08:00,2.81,9.9,9.87,100.0,4.15,-123.002436,49.125992,11.12
DELTA BURNS BOG,2025-12-10 13:10:00-08:00,2.58,9.9,9.82,100.0,4.06,-123.002436,49.125992,11.1
DELTA BURNS BOG,2025-12-10 13:20:00-08:00,2.4,9.8,9.8,100.0,3.86,-123.002436,49.125992,10.99
DELTA BURNS BOG,2025-12-10 13:30:00-08:00,2.0,9.8,9.79,100.0,3.62,-123.002436,49.125992,10.99
DELTA BURNS BOG,2025-12-10 13:40:00-08:00,2.13,9.72,9.7,100.0,3.58,-123.002436,49.125992,10.87
DELTA BURNS BOG,2025-12-10 13:50:00-08:00,1.45,9.8,9.78,100.0,3.46,-123.002436,49.125992,10.98
DELTA BURNS BOG,2025-12-10 14:00:00-08:00,1.42,9.86,9.86,100.0,3.16,-123.002436,49.125992,11.08
DELTA BURNS BOG,2025-12-10 14:10:00-08:00,1.28,9.9,9.9,100.0,3.0,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 14:20:00-08:00,1.57,9.9,9.9,100.0,3.1,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 14:30:00-08:00,0.61,9.9,9.9,100.0,3.34,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 14:40:00-08:00,0.3,9.9,9.9,100.0,3.38,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 14:50:00-08:00,0.0,9.9,9.9,100.0,3.38,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 15:00:00-08:00,0.23,9.9,9.9,100.0,3.49,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 15:10:00-08:00,0.2,9.9,9.9,100.0,3.86,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 15:20:00-08:00,0.13,9.9,9.9,100.0,4.08,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 15:30:00-08:00,0.51,9.9,9.9,100.0,3.82,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 15:40:00-08:00,0.83,9.98,9.94,100.0,3.6,-123.002436,49.125992,11.24
DELTA BURNS BOG,2025-12-10 15:50:00-08:00,1.67,10.0,9.99,100.0,3.38,-123.002436,49.125992,11.28
DELTA BURNS BOG,2025-12-10 16:00:00-08:00,1.55,10.0,10.0,100.0,3.0,-123.002436,49.125992,11.28
DELTA BURNS BOG,2025-12-10 16:10:00-08:00,1.86,9.98,9.96,100.0,2.54,-123.002436,49.125992,11.24
DELTA BURNS BOG,2025-12-10 16:20:00-08:00,1.78,9.9,9.9,100.0,1.66,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 16:30:00-08:00,2.51,9.9,9.9,100.0,1.28,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 16:40:00-08:00,3.06,9.98,9.97,100.0,1.04,-123.002436,49.125992,11.25
DELTA BURNS BOG,2025-12-10 16:50:00-08:00,3.16,9.98,9.95,100.0,0.76,-123.002436,49.125992,11.24
DELTA BURNS BOG,2025-12-10 17:00:00-08:00,2.45,9.93,9.92,100.0,0.6,-123.002436,49.125992,11.18
DELTA BURNS BOG,2025-12-10 17:10:00-08:00,2.16,9.91,9.9,100.0,0.2,-123.002436,49.125992,11.15
DELTA BURNS BOG,2025-12-10 17:20:00-08:00,2.24,9.95,9.95,100.0,0.4,-123.002436,49.125992,11.21
DELTA BURNS BOG,2025-12-10 17:30:00-08:00,2.99,9.99,9.98,100.0,0.4,-123.002436,49.125992,11.26
DELTA BURNS BOG,2025-12-10 17:40:00-08:00,2.56,9.9,9.89,100.0,0.2,-123.002436,49.125992,11.13
DELTA BURNS BOG,2025-12-10 17:50:00-08:00,2.49,9.93,9.91,100.0,0.2,-123.002436,49.125992,11.17
DELTA BURNS BOG,2025-12-10 18:00:00-08:00,0.91,9.91,9.88,100.0,0.53,-123.002436,49.125992,11.14
DELTA BURNS BOG,2025-12-10 18:10:00-08:00,1.96,10.04,10.02,100.0,0.7,-123.002436,49.125992,11.33
DELTA BURNS BOG,2025-12-10 18:20:00-08:00,1.56,9.92,9.91,100.0,0.7,-123.002436,49.125992,11.16
DELTA BURNS BOG,2025-12-10 18:30:00-08:00,2.05,9.63,9.61,100.0,0.8,-123.002436,49.125992,10.74
DELTA BURNS BOG,2025-12-10 18:40:00-08:00,2.89,9.46,9.43,100.0,0.8,-123.002436,49.125992,10.48
DELTA BURNS BOG,2025-12-10 18:50:00-08:00,2.14,9.42,9.4,100.0,1.06,-123.002436,49.125992,10.43
DELTA BURNS BOG,2025-12-10 19:00:00-08:00,2.73,9.4,9.4,100.0,0.87,-123.002436,49.125992,10.41
DELTA BURNS BOG,2025-12-10 19:10:00-08:00,2.37,9.31,9.3,100.0,0.84,-123.002436,49.125992,10.28
DELTA BURNS BOG,2025-12-10 19:20:00-08:00,2.64,9.22,9.22,100.0,0.7,-123.002436,49.125992,10.15
DELTA BURNS BOG,2025-12-10 19:30:00-08:00,2.39,9.2,9.2,100.0,0.6,-123.002436,49.125992,10.12
DELTA BURNS BOG,2025-12-10 19:40:00-08:00,2.22,9.13,9.11,100.0,0.6,-123.002436,49.125992,10.01
DELTA BURNS BOG,2025-12-10 19:50:00-08:00,2.56,9.18,9.17,100.0,0.34,-123.002436,49.125992,10.09
DELTA BURNS BOG,2025-12-10 20:00:00-08:00,1.61,9.14,9.13,100.0,0.2,-123.002436,49.125992,10.03
DELTA BURNS BOG,2025-12-10 20:10:00-08:00,0.99,9.1,9.1,100.0,0.06,-123.002436,49.125992,9.98
DELTA BURNS BOG,2025-12-10 20:20:00-08:00,0.77,9.1,9.1,100.0,0.16,-123.002436,49.125992,9.98
DELTA BURNS BOG,2025-12-10 20:30:00-08:00,0.38,9.09,9.08,100.0,0.2,-123.002436,49.125992,9.96
DELTA BURNS BOG,2025-12-10 20:40:00-08:00,0.43,9.02,9.0,100.0,0.2,-123.002436,49.125992,9.85
DELTA BURNS BOG,2025-12-10 20:50:00-08:00,1.36,8.91,8.91,100.0,0.2,-123.002436,49.125992,9.71
DELTA BURNS BOG,2025-12-10 21:00:00-08:00,1.52,8.93,8.9,100.0,0.2,-123.002436,49.125992,9.72
DELTA BURNS BOG,2025-12-10 21:10:00-08:00,1.86,9.35,9.35,100.0,0.2,-123.002436,49.125992,10.34
DELTA BURNS BOG,2025-12-10 21:20:00-08:00,2.5,9.95,9.94,100.0,0.04,-123.002436,49.125992,11.21
DELTA BURNS BOG,2025-12-10 21:30:00-08:00,3.61,10.19,10.18,100.0,0.0,-123.002436,49.125992,11.56
DELTA BURNS BOG,2025-12-10 21:40:00-08:00,4.69,10.17,10.15,100.0,0.0,-123.002436,49.125992,11.52
DELTA BURNS BOG,2025-12-10 21:50:00-08:00,3.74,10.1,10.03,99.7,0.0,-123.002436,49.125992,11.4
DELTA BURNS BOG,2025-12-10 22:00:00-08:00,3.87,10.25,9.93,98.0,0.0,-123.002436,49.125992,11.5
DELTA BURNS BOG,2025-12-10 22:10:00-08:00,3.49,10.21,9.78,97.4,0.0,-123.002436,49.125992,11.39
DELTA BURNS BOG,2025-12-10 22:20:00-08:00,3.53,10.3,9.38,94.0,0.0,-123.002436,49.125992,11.3
DELTA BURNS BOG,2025-12-10 22:30:00-08:00,4.79,10.48,8.86,89.7,0.0,-123.002436,49.125992,11.25
DELTA BURNS BOG,2025-12-10 22:40:00-08:00,5.13,10.62,8.53,86.9,0.0,-123.002436,49.125992,11.25
DELTA BURNS BOG,2025-12-10 22:50:00-08:00,5.4,10.63,8.44,86.4,0.0,-123.002436,49.125992,11.23
DELTA BURNS BOG,2025-12-10 23:00:00-08:00,6.06,10.79,8.36,84.82,0.0,-123.002436,49.125992,11.35
DELTA BURNS BOG,2025-12-10 23:10:00-08:00,5.05,10.84,8.33,84.7,0.0,-123.002436,49.125992,11.39
DELTA BURNS BOG,2025-12-10 23:20:00-08:00,4.84,10.78,8.43,85.5,0.0,-123.002436,49.125992,11.37
DELTA BURNS BOG,2025-12-10 23:30:00-08:00,5.67,10.99,8.39,83.9,0.0,-123.002436,49.125992,11.56
DELTA BURNS BOG,2025-12-10 23:40:00-08:00,5.65,10.91,8.43,84.6,0.0,-123.002436,49.125992,11.5
DELTA BURNS BOG,2025-12-10 23:50:00-08:00,4.96,10.95,8.44,84.4,0.0,-123.002436,49.125992,11.55
DELTA BURNS BOG,2025-12-11 00:00:00-08:00,4.8,11.0,8.4,84.0,0.0,-123.002436,49.125992,11.58
PITT MEADOWS CS,2025-12-09 00:00:00-08:00,2.83,9.22,6.18,81.27,0.0,-122.690076,49.208307,8.93
PITT MEADOWS CS,2025-12-09 00:10:00-08:00,2.09,9.24,6.08,80.5,0.0,-122.690076,49.208307,8.91
PITT MEADOWS CS,2025-12-09 00:20:00-08:00,2.89,9.15,6.04,80.9,0.0,-122.690076,49.208307,8.81
PITT MEADOWS CS,2025-12-09 00:30:00-08:00,2.67,9.05,6.21,82.3,0.0,-122.690076,49.208307,8.77
PITT MEADOWS CS,2025-12-09 00:40:00-08:00,2.69,8.71,6.2,84.2,0.0,-122.690076,49.208307,8.43
PITT MEADOWS CS,2025-12-09 00:50:00-08:00,2.56,8.63,6.3,85.3,0.0,-122.690076,49.208307,8.38
PITT MEADOWS CS,2025-12-09 01:00:00-08:00,1.96,8.63,6.25,85.09,0.0,-122.690076,49.208307,8.36
PITT MEADOWS CS,2025-12-09 01:10:00-08:00,2.14,8.44,6.15,85.6,0.0,-122.690076,49.208307,8.14
PITT MEADOWS CS,2025-12-09 01:20:00-08:00,1.68,8.26,6.2,86.7,0.0,-122.690076,49.208307,7.98
PITT MEADOWS CS,2025-12-09 01:30:00-08:00,1.6,8.1,6.13,87.4,0.0,-122.690076,49.208307,7.79
PITT MEADOWS CS,2025-12-09 01:40:00-08:00,1.05,7.87,5.97,87.8,0.0,-122.690076,49.208307,7.5
PITT MEADOWS CS,2025-12-09 01:50:00-08:00,2.51,7.45,6.36,92.8,0.0,-122.690076,49.208307,7.23
PITT MEADOWS CS,2025-12-09 02:00:00-08:00,3.97,7.25,6.33,93.91,0.0,-122.690076,49.208307,7.01
PITT MEADOWS CS,2025-12-09 02:10:00-08:00,3.85,7.28,6.57,95.2,0.0,-122.690076,49.208307,7.13
PITT MEADOWS CS,2025-12-09 02:20:00-08:00,3.15,7.35,6.57,95.0,0.0,-122.690076,49.208307,7.2
PITT MEADOWS CS,2025-12-09 02:30:00-08:00,2.65,7.38,6.54,94.4,0.0,-122.690076,49.208307,7.22
PITT MEADOWS CS,2025-12-09 02:40:00-08:00,3.33,7.28,6.45,94.4,0.0,-122.690076,49.208307,7.09
PITT MEADOWS CS,2025-12-09 02:50:00-08:00,3.05,7.33,6.13,92.1,0.0,-122.690076,49.208307,7.02
PITT MEADOWS CS,2025-12-09 03:00:00-08:00,4.81,6.94,5.97,93.73,0.0,-122.690076,49.208307,6.57
PITT MEADOWS CS,2025-12-09 03:10:00-08:00,5.04,6.54,5.85,95.3,0.0,-122.690076,49.208307,6.13
PITT MEADOWS CS,2025-12-09 03:20:00-08:00,3.2,6.64,5.9,95.4,0.0,-122.690076,49.208307,6.25
PITT MEADOWS CS,2025-12-09 03:30:00-08:00,1.37,6.81,5.83,93.5,0.0,-122.690076,49.208307,6.39
PITT MEADOWS CS,2025-12-09 03:40:00-08:00,1.79,6.41,5.55,94.1,0.0,-122.690076,49.208307,5.89
PITT MEADOWS CS,2025-12-09 03:50:00-08:00,2.81,6.24,5.6,95.5,0.0,-122.690076,49.208307,5.74
PITT MEADOWS CS,2025-12-09 04:00:00-08:00,1.65,6.23,5.63,96.0,0.0,-122.690076,49.208307,5.74
PITT MEADOWS CS,2025-12-09 04:10:00-08:00,2.21,5.95,5.43,96.5,0.0,-122.690076,49.208307,5.39
PITT MEADOWS CS,2025-12-09 04:20:00-08:00,2.62,5.85,5.44,97.0,0.0,-122.690076,49.208307,5.29
PITT MEADOWS CS,2025-12-09 04:30:00-08:00,0.66,5.64,5.22,97.0,0.0,-122.690076,49.208307,5.01
PITT MEADOWS CS,2025-12-09 04:40:00-08:00,0.63,5.71,5.39,97.9,0.0,-122.690076,49.208307,5.14
PITT MEADOWS CS,2025-12-09 04:50:00-08:00,1.18,5.62,5.32,98.0,0.0,-122.690076,49.208307,5.02
PITT MEADOWS CS,2025-12-09 05:00:00-08:00,0.93,5.62,5.33,98.0,0.0,-122.690076,49.208307,5.03
PITT MEADOWS CS,2025-12-09 05:10:00-08:00,0.41,5.45,5.16,98.0,0.0,-122.690076,49.208307,4.8
PITT MEADOWS CS,2025-12-09 05:20:00-08:00,0.06,5.48,5.2,98.0,0.0,-122.690076,49.208307,4.84
PITT MEADOWS CS,2025-12-09 05:30:00-08:00,0.0,5.52,5.3,98.0,0.0,-122.690076,49.208307,4.92
PITT MEADOWS CS,2025-12-09 05:40:00-08:00,0.21,5.6,5.4,98.0,0.0,-122.690076,49.208307,5.03
PITT MEADOWS CS,2025-12-09 05:50:00-08:00,0.28,5.54,5.3,98.0,0.0,-122.690076,49.208307,4.94
PITT MEADOWS CS,2025-12-09 06:00:00-08:00,0.04,5.53,5.26,98.0,0.0,-122.690076,49.208307,4.91
PITT MEADOWS CS,2025-12-09 06:10:00-08:00,1.9,5.54,5.28,98.1,0.0,-122.690076,49.208307,4.93
PITT MEADOWS CS,2025-12-09 06:20:00-08:00,3.5,5.77,5.57,98.5,0.0,-122.690076,49.208307,5.26
PITT MEADOWS CS,2025-12-09 06:30:00-08:00,2.49,5.86,5.61,98.0,0.0,-122.690076,49.208307,5.36
PITT MEADOWS CS,2025-12-09 06:40:00-08:00,4.79,6.26,5.94,97.9,0.0,-122.690076,49.208307,5.88
PITT MEADOWS CS,2025-12-09 06:50:00-08:00,3.95,6.24,5.66,96.2,0.0,-122.690076,49.208307,5.76
PITT MEADOWS CS,2025-12-09 07:00:00-08:00,4.04,6.13,5.61,96.27,0.0,-122.690076,49.208307,5.63
PITT MEADOWS CS,2025-12-09 07:10:00-08:00,1.59,5.97,5.45,96.3,0.0,-122.690076,49.208307,5.42
PITT MEADOWS CS,2025-12-09 07:20:00-08:00,1.02,5.95,5.47,97.0,0.0,-122.690076,49.208307,5.41
PITT MEADOWS CS,2025-12-09 07:30:00-08:00,2.81,6.0,5.54,97.0,0.0,-122.690076,49.208307,5.48
PITT MEADOWS CS,2025-12-09 07:40:00-08:00,0.81,6.04,5.55,97.0,0.0,-122.690076,49.208307,5.52
PITT MEADOWS CS,2025-12-09 07:50:00-08:00,0.0,5.79,5.33,97.0,0.0,-122.690076,49.208307,5.2
PITT MEADOWS CS,2025-12-09 08:00:00-08:00,0.0,5.81,5.41,97.0,0.0,-122.690076,49.208307,5.24
PITT MEADOWS CS,2025-12-09 08:10:00-08:00,0.0,5.87,5.47,97.0,0.0,-122.690076,49.208307,5.33
PITT MEADOWS CS,2025-12-09 08:20:00-08:00,0.0,5.94,5.54,97.0,0.0,-122.690076,49.208307,5.42
PITT MEADOWS CS,2025-12-09 08:30:00-08:00,0.13,6.06,5.64,97.0,0.0,-122.690076,49.208307,5.57
PITT MEADOWS CS,2025-12-09 08:40:00-08:00,0.23,6.1,5.7,97.0,0.0,-122.690076,49.208307,5.64
PITT MEADOWS CS,2025-12-09 08:50:00-08:00,0.0,6.22,5.79,97.0,0.0,-122.690076,49.208307,5.79
PITT MEADOWS CS,2025-12-09 09:00:00-08:00,0.19,6.48,6.04,97.0,0.0,-122.690076,49.208307,6.14
PITT MEADOWS CS,2025-12-09 09:10:00-08:00,1.79,6.5,5.93,96.0,0.0,-122.690076,49.208307,6.12
PITT MEADOWS CS,2025-12-09 09:20:00-08:00,1.0,6.68,6.06,96.0,0.0,-122.690076,49.208307,6.35
PITT MEADOWS CS,2025-12-09 09:30:00-08:00,0.16,6.67,6.07,96.0,0.0,-122.690076,49.208307,6.34
PITT MEADOWS CS,2025-12-09 09:40:00-08:00,0.4,6.74,6.17,96.0,0.0,-122.690076,49.208307,6.45
PITT MEADOWS CS,2025-12-09 09:50:00-08:00,0.0,7.04,6.44,96.0,0.0,-122.690076,49.208307,6.84
PITT MEADOWS CS,2025-12-09 10:00:00-08:00,0.0,7.4,6.79,96.0,0.0,-122.690076,49.208307,7.34
PITT MEADOWS CS,2025-12-09 10:10:00-08:00,0.56,8.05,7.41,95.8,0.0,-122.690076,49.208307,8.23
PITT MEADOWS CS,2025-12-09 10:20:00-08:00,2.09,8.55,7.71,94.3,0.0,-122.690076,49.208307,8.85
PITT MEADOWS CS,2025-12-09 10:30:00-08:00,4.0,8.95,7.46,90.3,0.0,-122.690076,49.208307,9.15
PITT MEADOWS CS,2025-12-09 10:40:00-08:00,2.96,9.21,7.4,88.4,0.0,-122.690076,49.208307,9.38
PITT MEADOWS CS,2025-12-09 10:50:00-08:00,3.07,9.48,7.26,86.0,0.0,-122.690076,49.208307,9.6
PITT MEADOWS CS,2025-12-09 11:00:00-08:00,4.61,9.76,7.08,83.36,0.0,-122.690076,49.208307,9.81
PITT MEADOWS CS,2025-12-09 11:10:00-08:00,5.68,9.83,6.93,82.1,0.0,-122.690076,49.208307,9.82
PITT MEADOWS CS,2025-12-09 11:20:00-08:00,6.1,9.84,7.05,82.7,0.0,-122.690076,49.208307,9.88
PITT MEADOWS CS,2025-12-09 11:30:00-08:00,5.26,9.95,7.11,82.5,0.0,-122.690076,49.208307,10.01
PITT MEADOWS CS,2025-12-09 11:40:00-08:00,4.73,10.04,7.18,82.2,0.0,-122.690076,49.208307,10.13
PITT MEADOWS CS,2025-12-09 11:50:00-08:00,5.17,10.07,7.36,83.3,0.0,-122.690076,49.208307,10.23
PITT MEADOWS CS,2025-12-09 12:00:00-08:00,3.28,10.07,7.38,83.27,0.0,-122.690076,49.208307,10.23
PITT MEADOWS CS,2025-12-09 12:10:00-08:00,3.57,10.13,7.45,83.4,0.0,-122.690076,49.208307,10.32
PITT MEADOWS CS,2025-12-09 12:20:00-08:00,3.13,10.27,7.63,83.6,0.0,-122.690076,49.208307,10.53
PITT MEADOWS CS,2025-12-09 12:30:00-08:00,2.85,10.3,7.65,83.5,0.0,-122.690076,49.208307,10.57
PITT MEADOWS CS,2025-12-09 12:40:00-08:00,2.15,10.39,7.7,83.7,0.0,-122.690076,49.208307,10.68
PITT MEADOWS CS,2025-12-09 12:50:00-08:00,3.17,10.34,7.62,83.3,0.0,-122.690076,49.208307,10.6
PITT MEADOWS CS,2025-12-09 13:00:00-08:00,4.33,10.34,7.62,83.45,0.0,-122.690076,49.208307,10.6
PITT MEADOWS CS,2025-12-09 13:10:00-08:00,4.65,10.3,7.49,83.0,0.0,-122.690076,49.208307,10.51
PITT MEADOWS CS,2025-12-09 13:20:00-08:00,3.35,10.33,7.65,83.3,0.0,-122.690076,49.208307,10.6
PITT MEADOWS CS,2025-12-09 13:30:00-08:00,3.34,10.36,7.8,84.1,0.0,-122.690076,49.208307,10.69
PITT MEADOWS CS,2025-12-09 13:40:00-08:00,5.07,10.28,7.9,85.1,0.0,-122.690076,49.208307,10.65
PITT MEADOWS CS,2025-12-09 13:50:00-08:00,4.29,10.31,8.01,85.5,0.0,-122.690076,49.208307,10.73
PITT MEADOWS CS,2025-12-09 14:00:00-08:00,5.77,10.19,8.11,86.82,0.0,-122.690076,49.208307,10.65
PITT MEADOWS CS,2025-12-09 14:10:00-08:00,4.69,10.14,8.19,87.8,0.0,-122.690076,49.208307,10.63
PITT MEADOWS CS,2025-12-09 14:20:00-08:00,4.71,10.05,8.12,87.8,0.0,-122.690076,49.208307,10.51
PITT MEADOWS CS,2025-12-09 14:30:00-08:00,5.99,9.94,7.95,87.4,0.0,-122.690076,49.208307,10.33
PITT MEADOWS CS,2025-12-09 14:40:00-08:00,6.14,9.98,7.86,86.8,0.0,-122.690076,49.208307,10.34
PITT MEADOWS CS,2025-12-09 14:50:00-08:00,6.16,9.93,7.74,86.3,0.0,-122.690076,49.208307,10.24
PITT MEADOWS CS,2025-12-09 15:00:00-08:00,6.77,9.87,7.85,87.27,0.0,-122.690076,49.208307,10.22
PITT MEADOWS CS,2025-12-09 15:10:00-08:00,5.18,9.75,8.05,89.2,0.0,-122.690076,49.208307,10.18
PITT MEADOWS CS,2025-12-09 15:20:00-08:00,5.33,9.46,7.88,90.0,0.0,-122.690076,49.208307,9.82
PITT MEADOWS CS,2025-12-09 15:30:00-08:00,7.26,9.19,7.72,90.2,0.0,-122.690076,49.208307,9.49
PITT MEADOWS CS,2025-12-09 15:40:00-08:00,7.28,9.13,7.66,90.6,0.0,-122.690076,49.208307,9.41
PITT MEADOWS CS,2025-12-09 15:50:00-08:00,7.83,9.02,7.62,91.0,0.0,-122.690076,49.208307,9.28
PITT MEADOWS CS,2025-12-09 16:00:00-08:00,4.38,9.0,7.57,91.0,0.0,-122.690076,49.208307,9.24
PITT MEADOWS CS,2025-12-09 16:10:00-08:00,2.67,8.95,7.63,91.4,0.0,-122.690076,49.208307,9.21
PITT MEADOWS CS,2025-12-09 16:20:00-08:00,2.04,8.95,7.5,90.7,0.0,-122.690076,49.208307,9.16
PITT MEADOWS CS,2025-12-09 16:30:00-08:00,2.13,8.95,7.37,89.9,0.0,-122.690076,49.208307,9.11
PITT MEADOWS CS,2025-12-09 16:40:00-08:00,1.66,8.9,7.24,89.6,0.0,-122.690076,49.208307,9.01
PITT MEADOWS CS,2025-12-09 16:50:00-08:00,3.08,8.77,7.29,90.3,0.0,-122.690076,49.208307,8.9
PITT MEADOWS CS,2025-12-09 17:00:00-08:00,3.24,8.65,7.36,91.55,0.0,-122.690076,49.208307,8.81
PITT MEADOWS CS,2025-12-09 17:10:00-08:00,4.27,8.67,7.48,92.0,0.0,-122.690076,49.208307,8.87
PITT MEADOWS CS,2025-12-09 17:20:00-08:00,3.0,8.62,7.5,92.9,0.0,-122.690076,49.208307,8.83
PITT MEADOWS CS,2025-12-09 17:30:00-08:00,2.37,8.6,7.61,93.9,0.0,-122.690076,49.208307,8.86
PITT MEADOWS CS,2025-12-09 17:40:00-08:00,0.92,8.55,7.68,94.0,0.0,-122.690076,49.208307,8.83
PITT MEADOWS CS,2025-12-09 17:50:00-08:00,1.23,8.45,7.61,94.4,0.0,-122.690076,49.208307,8.71
PITT MEADOWS CS,2025-12-09 18:00:00-08:00,2.43,8.32,7.62,95.36,0.0,-122.690076,49.208307,8.58
PITT MEADOWS CS,2025-12-09 18:10:00-08:00,2.83,8.3,7.7,96.0,0.0,-122.690076,49.208307,8.59
PITT MEADOWS CS,2025-12-09 18:20:00-08:00,2.45,8.26,7.62,95.9,0.0,-122.690076,49.208307,8.52
PITT MEADOWS CS,2025-12-09 18:30:00-08:00,2.95,8.29,7.66,95.9,0.0,-122.690076,49.208307,8.57
PITT MEADOWS CS,2025-12-09 18:40:00-08:00,3.16,8.26,7.52,95.3,0.18,-122.690076,49.208307,8.48
PITT MEADOWS CS,2025-12-09 18:50:00-08:00,4.55,8.16,7.37,95.0,0.2,-122.690076,49.208307,8.32
PITT MEADOWS CS,2025-12-09 19:00:00-08:00,5.84,8.14,7.45,95.64,0.45,-122.690076,49.208307,8.33
PITT MEADOWS CS,2025-12-09 19:10:00-08:00,5.45,7.98,7.36,96.0,0.66,-122.690076,49.208307,8.14
PITT MEADOWS CS,2025-12-09 19:20:00-08:00,3.74,7.95,7.4,96.1,0.82,-122.690076,49.208307,8.12
PITT MEADOWS CS,2025-12-09 19:30:00-08:00,2.86,7.9,7.34,96.5,1.0,-122.690076,49.208307,8.05
PITT MEADOWS CS,2025-12-09 19:40:00-08:00,4.12,7.9,7.32,96.0,1.22,-122.690076,49.208307,8.04
PITT MEADOWS CS,2025-12-09 19:50:00-08:00,4.55,7.89,7.3,96.0,1.32,-122.690076,49.208307,8.02
PITT MEADOWS CS,2025-12-09 20:00:00-08:00,3.7,7.82,7.36,97.0,1.44,-122.690076,49.208307,7.98
PITT MEADOWS CS,2025-12-09 20:10:00-08:00,4.36,7.79,7.27,96.8,1.58,-122.690076,49.208307,7.91
PITT MEADOWS CS,2025-12-09 20:20:00-08:00,5.12,7.71,7.17,96.0,1.88,-122.690076,49.208307,7.79
PITT MEADOWS CS,2025-12-09 20:30:00-08:00,6.4,7.59,7.02,96.0,2.16,-122.690076,49.208307,7.61
PITT MEADOWS CS,2025-12-09 20:40:00-08:00,9.01,7.52,6.93,96.0,2.12,-122.690076,49.208307,7.51
PITT MEADOWS CS,2025-12-09 20:50:00-08:00,7.63,7.42,6.79,96.0,2.48,-122.690076,49.208307,7.36
PITT MEADOWS CS,2025-12-09 21:00:00-08:00,7.76,7.32,6.68,96.0,2.58,-122.690076,49.208307,7.21
PITT MEADOWS CS,2025-12-09 21:10:00-08:00,9.2,7.29,6.6,95.2,2.66,-122.690076,49.208307,7.15
PITT MEADOWS CS,2025-12-09 21:20:00-08:00,9.86,7.2,6.5,95.0,2.58,-122.690076,49.208307,7.03
PITT MEADOWS CS,2025-12-09 21:30:00-08:00,8.7,7.2,6.5,95.0,2.44,-122.690076,49.208307,7.03
PITT MEADOWS CS,2025-12-09 21:40:00-08:00,5.81,7.13,6.45,95.7,2.56,-122.690076,49.208307,6.94
PITT MEADOWS CS,2025-12-09 21:50:00-08:00,5.47,7.1,6.38,95.0,2.4,-122.690076,49.208307,6.88
PITT MEADOWS CS,2025-12-09 22:00:00-08:00,5.2,7.05,6.38,95.73,2.25,-122.690076,49.208307,6.83
PITT MEADOWS CS,2025-12-09 22:10:00-08:00,5.85,6.97,6.25,95.2,2.02,-122.690076,49.208307,6.7
PITT MEADOWS CS,2025-12-09 22:20:00-08:00,5.35,6.9,5.54,91.0,1.88,-122.690076,49.208307,6.38
PITT MEADOWS CS,2025-12-09 22:30:00-08:00,4.94,6.85,5.52,91.1,1.88,-122.690076,49.208307,6.32
PITT MEADOWS CS,2025-12-09 22:40:00-08:00,3.91,6.77,5.79,93.3,1.62,-122.690076,49.208307,6.34
PITT MEADOWS CS,2025-12-09 22:50:00-08:00,3.4,6.71,5.97,94.8,1.44,-122.690076,49.208307,6.34
PITT MEADOWS CS,2025-12-09 23:00:00-08:00,3.35,6.66,6.05,96.0,1.51,-122.690076,49.208307,6.32
PITT MEADOWS CS,2025-12-09 23:10:00-08:00,3.38,6.62,5.97,95.8,1.54,-122.690076,49.208307,6.25
PITT MEADOWS CS,2025-12-09 23:20:00-08:00,3.76,6.6,5.86,95.0,1.64,-122.690076,49.208307,6.19
PITT MEADOWS CS,2025-12-09 23:30:00-08:00,3.85,6.5,5.86,95.7,1.8,-122.690076,49.208307,6.09
PITT MEADOWS CS,2025-12-09 23:40:00-08:00,5.23,6.33,5.69,95.7,2.04,-122.690076,49.208307,5.86
PITT MEADOWS CS,2025-12-09 23:50:00-08:00,3.41,6.3,5.74,96.0,2.12,-122.690076,49.208307,5.85
PITT MEADOWS CS,2025-12-10 00:00:00-08:00,3.23,6.32,5.74,96.0,1.97,-122.690076,49.208307,5.87
